year,query,text,emotion
2020,COVID-19,Thank you very much nucleus media,ambiguous
2020,COVID-19,This is SOOOO AMAZING! I Learned a lot,joy
2020,COVID-19,That animation smooth as HECK,joy
2020,COVID-19,Are the viral S proteins left on the surface of the cell or are they transcribed from the RNA and sent to the surface?,ambiguous
2020,COVID-19,The voice is amazing 😍😍😍,joy
2020,COVID-19,Why does this give me goosebumps,fear
2020,COVID-19,"So great 
What is the relationship between covid 19 and brain",joy
2020,COVID-19,What an amazing video. Thank you for the info. I'm going to spread the word.,joy
2020,COVID-19,So clearly demonstrate covid-19. Thanks a lot.,joy
2020,COVID-19,This is incredible!,joy
2020,COVID-19,"Oi, thanks for watching everyone.  This one was a big challenge for me because it was my first time doing a project completely in Adobe Animate.  I was close to giving up on it it but I'm super happy I pushed through and got it done.  If anyone out there is feeling intimidated about learning a new skill, just push through it and don't stop until you have it figured out.  What else have you got to lose?  Love ya'll.",joy
2020,COVID-19,"""Weird, this cartoon seems more normal than usual""
*grandson starts talking*
""Oh nevermind""",sadness
2020,COVID-19,His grand son is how I see toddlers in general...,joy
2020,COVID-19,Imagine surviving COVID-19 just to have Meatwad as a grandson...,joy
2020,COVID-19,"If you remember gamefly, you deserve a veteran's discount",sadness
2020,COVID-19,"Mom: “Why don't you play with the kid across the street?”
The kid across the street:
1:28",sadness
2020,COVID-19,I love how absolutely disgusted the girl looks when she hears that movie theaters still play ads after you've already paid admission.,disgust
2020,COVID-19,When he coughed and it showed Rise of Skywalker I laughed so hard.,joy
2020,COVID-19,This was all just too perfect.,joy
2020,COVID-19,"1:08

That long silence and then the boy just.......oh yeh, he knows 😐",joy
2020,COVID-19,0:13 seconds in and I already remember why I miss this type of humor so much,sadness
2020,COVID-19,why do I love the grandson's reaction this much? 1:08,joy
2020,COVID-19,I see that little boy is going places. Metaphorically speaking.,joy
2020,COVID-19,"This isn't grandpa telling a story.




This is him reliving his PTSD.",sadness
2020,COVID-19,"As a person in retail. The description of the movie theater hit home for me. Especially when kids start screaming and parents scream back at them, which causes the kid to scream even louder which makes the parent scream louder... ah I hate retail.",anger
2020,COVID-19,3:24 XD calling them out,joy
2020,COVID-19,"The movie theatre part was very accurate, especially with the children. One of the worst times was during Force Awakens when a stupid child wouldn't stop kicking my seat for more than 30 minutes. I had to tell his parents for him to stop and he still wouldn't stop kicking my seat.

God dang kid...",ambiguous
2020,COVID-19,1:27 me after chipotle,fear
2020,COVID-19,That grandson wasn't born after Corona. He was born during Corona.,sadness
2020,COVID-19,I’m dying of laughter because of the grandson!😂😂😂,joy
2020,COVID-19,"""How much drugs should the grandson be using?""

JonnyEthco: ""Y E S""",sadness
2020,COVID-19,0:31 through 1:01 is the realest thing I've heard about a shop center,sadness
2020,COVID-19,"I like how he said, “Movie theaters are the one thing we should let die..., and GameStop, Freck GameStop.",sadness
2020,COVID-19,I love how this is just set a few months after the virus but he’s talking about it like it was years ago,joy
2020,COVID-19,"You sir, create awkward, disgusting original toons. Carry on.",disgust
2020,COVID-19,"Ww2 survivors after the war 0:09
Covid 19 survivors after the virus 1:57",sadness
2020,COVID-19,The boy's reactions is just so amazing,joy
2020,COVID-19,2:18 Me waking up and reading the news every day,sadness
2020,COVID-19,"Grandpa "" 6 dollhairs, for a pack of gummy bears""
Boy "" WHATHAFAAAAAAAAACK",sadness
2020,COVID-19,I love how the little boy said oh yeah when his grandpa said have you ever had an organism,joy
2020,COVID-19,This was Meatcanyon level animation. Pretty good and a double wide surprise,joy
2020,COVID-19,2:53: When Ninja plays Fortnite,fear
2020,COVID-19,"Granpda: Before the virus we sometimes had to take the bus to go to places
Girl: Wow, sounds fun!
Grandpa: Oh my child, was far from fun, you would wait 30 mins to see a full bus just pass in front of you and then after a few minutes, you would take one bus that looks empty and seat at the far end of it, put on your headphones and start to listen to the best eurobeat on your phone, looking out the window and thinking about your life and what not, but that was short lived, about 10 minutes in your journey and the bus was overcrowded: you gave your seat to an old lady but someone took it, you ran out of battery in your cellphone and had to hear the rest of the community: girls talking about boys, a guy in a work call, some dude blasting heavy rock next to you, a guy eating his overpriced popcorns in front of you, the bus driver going 300 mph in every turn because why not, and the kids who would play around the entire bus as if it was their playground
 
Girl: granpda

Grandpa: yes my child

Girl: What was eurobeat?

Grandpa: *starts crying*",joy
2020,COVID-19,2:17 : me when portal 2 crashed,sadness
2020,COVID-19,"The grandson moments
0:13 ye-yeah yeah YEAH!
0:31 what's a shopping center?
1:02 what's a dopamine mean?
1:12 ...oh yeah...
1:27 shit
1:45 what else did you do?
2:18 *WTF!!!!!!!!!!!!!!*
2:33",joy
2020,COVID-19,I like how those of us familiar with Jonny’s work (Appsro) we can tell his daughter has grown since she used to voice in his vids when she was way younger.,joy
2020,COVID-19,I love how that little boy dropped his pants and destroyed the woods,sadness
2020,COVID-19,"1:08 
Literally everyone when they heard this: *well no, but actually yes*",sadness
2020,COVID-19,The little boy is straight up the best part of the entire video 😂,sadness
2020,COVID-19,0:13 everyone in the comments watching politics. 😂😂😂,sadness
2020,COVID-19,Everyone gangsta till JonnyEthco comes back to life,joy
2020,COVID-19,"About 2 month ago,  my mom caught covid and she fell really ill and with her diabetes my concerns for her life were thru the roof.  I really thought I was going to lose her,  every day was a battle.  For 5 weeks I took care of her,  it was just me,  her and her meds.  She fought it off but it was still a struggle.  Fortunately a month prior to her getting diagnosed,  I had tested positive for covid as well. It was a blessing in disguise as covid did nothing to me but take away my ability to Taste. Anyway what I’m trying to say is that no matter how severe covid can be or how mild covid can be.  It should be taken extremely serious.  Anti maskers are idiots and so are people saying this virus is a hoax.
Edit: and no my mom didn’t catch covid from me,  I quarantined for 4 weeks prior.",sadness
2020,COVID-19,"This is so sad, 43 years old is really young and this woman probably had a long life ahead of her with her grandchild.",sadness
2020,COVID-19,Everyone should see this. Life is fragile.,joy
2020,COVID-19,"Look at the sad story behind every of the 200.000 death in the US. Each one was a person trying desperately to breath. Most of them died alone, isolated.
And then there are people who think freedom is about wearing no mask...",sadness
2020,COVID-19,the fact that she used her last breaths to warn us is absolutely heartbreaking. may she rest in peace ❤️,sadness
2020,COVID-19,"She was a strong woman. I said a prayer for her soul, may she rest in eternal peace 🙏❤",sadness
2020,COVID-19,"Please pray for my mom, she’s sick and needs a lot of prayers 🙏🏻 May this sweet lady Rest In Peace 😭",joy
2020,COVID-19,She gave her time to warn others and went down fighting all the way She a HERO,anger
2020,COVID-19,"There are nearly two hundred thousand more people who have gone through what she has. Stop and remember that this crisis is full of souls we can never get back. That families are suffering. Do the right thing. Keep distancing, keep wearing a mask.",sadness
2020,COVID-19,She couldn't even see her children or husband.  This is heartbreaking,sadness
2020,COVID-19,"""Never in my life did I ever think that I would be fighting for my breath, something that we take for granted every day when we wake up""",joy
2020,COVID-19,Nothing I missed doing before COVID is worth a loved ones life. RIP.,sadness
2020,COVID-19,Am i the only one who had tears fall watching this..,sadness
2020,COVID-19,This is so sad. She sounded terrified. May she rest in peace and her family find comfort and strength.,sadness
2020,COVID-19,This woman used her last breath trying to save the lives of people who she did not even know.  Thank you lady. I don't even know your name- but I love you too.,joy
2020,COVID-19,How could anyone thumbs down this video?  I wish I can hug this family.  Rest in the heavens in Gods embrace,sadness
2020,COVID-19,"My dad is a diabetic. And he is now sick. Please pray for my dad.
Edit: Thank you everyone. Finally the good day has come to us. We are safe now. Thank you once again from the bottom of my heart.",joy
2020,COVID-19,"Everyone I'd send this to will say ""she had a pre-existing condition."" Or ""she's obese."" I can't talk to these people anymore. They will literally come up with any excuse to not take it seriously.",sadness
